site,service_code,week,cases,cancels,supplied_rate,supplied_alert,reconciled_rate,rate_reconciliation_error,seasonal_expected_rate,shrunk_rate,z_value,p_value,baseline_prior_weeks,baseline_available,baseline_rule,maturity_status,minimum_denominator_met,direction,q_value_by,candidate,persistent_breach,reproducible_alert,budget_suppressed,supplied_alert_reproduced,quantity_status,limitation,cases_number_id,cancels_number_id,supplied_rate_number_id,reconciled_rate_number_id,rate_reconciliation_error_number_id,baseline_prior_weeks_number_id,seasonal_expected_rate_number_id,shrunk_rate_number_id,z_value_number_id,p_value_number_id,q_value_by_number_id
B,B-VASC,2026-04-13,23,4,0.1739,False,0.17391304347826086,1.3043478260865715e-05,0.06406893731508602,0.0986773543254014,1.2075287348664754,0.2272285857365075,37,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0912-CASES,N-MONITOR-REPLAY-0912-CANCELS,N-MONITOR-REPLAY-0912-SUPPLIED_RATE,N-MONITOR-REPLAY-0912-RECONCILED_RATE,N-MONITOR-REPLAY-0912-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0912-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0912-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0912-SHRUNK_RATE,N-MONITOR-REPLAY-0912-Z_VALUE,N-MONITOR-REPLAY-0912-P_VALUE,N-MONITOR-REPLAY-0912-Q_VALUE_BY
A,A-CARD,2026-04-20,27,6,0.2222,False,0.2222222222222222,2.222222222220127e-05,0.1394095031601511,0.16844772932477345,0.7356495663331073,0.4619439895556141,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0913-CASES,N-MONITOR-REPLAY-0913-CANCELS,N-MONITOR-REPLAY-0913-SUPPLIED_RATE,N-MONITOR-REPLAY-0913-RECONCILED_RATE,N-MONITOR-REPLAY-0913-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0913-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0913-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0913-SHRUNK_RATE,N-MONITOR-REPLAY-0913-Z_VALUE,N-MONITOR-REPLAY-0913-P_VALUE,N-MONITOR-REPLAY-0913-Q_VALUE_BY
A,A-ENT,2026-04-20,42,4,0.0952,False,0.09523809523809523,3.809523809522597e-05,0.12457435870293196,0.11118171668637607,-0.3889880077095163,0.6972850176244574,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0914-CASES,N-MONITOR-REPLAY-0914-CANCELS,N-MONITOR-REPLAY-0914-SUPPLIED_RATE,N-MONITOR-REPLAY-0914-RECONCILED_RATE,N-MONITOR-REPLAY-0914-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0914-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0914-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0914-SHRUNK_RATE,N-MONITOR-REPLAY-0914-Z_VALUE,N-MONITOR-REPLAY-0914-P_VALUE,N-MONITOR-REPLAY-0914-Q_VALUE_BY
A,A-GEN,2026-04-20,30,4,0.1333,False,0.13333333333333333,3.333333333332966e-05,0.07342447244239625,0.09589029527649766,0.770382649415272,0.4410729425076434,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0915-CASES,N-MONITOR-REPLAY-0915-CANCELS,N-MONITOR-REPLAY-0915-SUPPLIED_RATE,N-MONITOR-REPLAY-0915-RECONCILED_RATE,N-MONITOR-REPLAY-0915-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0915-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0915-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0915-SHRUNK_RATE,N-MONITOR-REPLAY-0915-Z_VALUE,N-MONITOR-REPLAY-0915-P_VALUE,N-MONITOR-REPLAY-0915-Q_VALUE_BY
A,A-GYN,2026-04-20,43,3,0.0698,False,0.06976744186046512,3.255813953488562e-05,0.06554280953523384,0.06749613415872786,0.07611559858601014,0.93932713026512,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0916-CASES,N-MONITOR-REPLAY-0916-CANCELS,N-MONITOR-REPLAY-0916-SUPPLIED_RATE,N-MONITOR-REPLAY-0916-RECONCILED_RATE,N-MONITOR-REPLAY-0916-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0916-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0916-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0916-SHRUNK_RATE,N-MONITOR-REPLAY-0916-Z_VALUE,N-MONITOR-REPLAY-0916-P_VALUE,N-MONITOR-REPLAY-0916-Q_VALUE_BY
A,A-NEURO,2026-04-20,45,5,0.1111,False,0.1111111111111111,1.1111111111100636e-05,0.1164720185783569,0.11393264135702995,-0.07715570909244245,0.9384996755891581,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0917-CASES,N-MONITOR-REPLAY-0917-CANCELS,N-MONITOR-REPLAY-0917-SUPPLIED_RATE,N-MONITOR-REPLAY-0917-RECONCILED_RATE,N-MONITOR-REPLAY-0917-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0917-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0917-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0917-SHRUNK_RATE,N-MONITOR-REPLAY-0917-Z_VALUE,N-MONITOR-REPLAY-0917-P_VALUE,N-MONITOR-REPLAY-0917-Q_VALUE_BY
A,A-OPHT,2026-04-20,44,5,0.1136,False,0.11363636363636363,3.636363636362605e-05,0.10772669809195051,0.11049292451699495,0.08650496385126492,0.9310650102829137,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0918-CASES,N-MONITOR-REPLAY-0918-CANCELS,N-MONITOR-REPLAY-0918-SUPPLIED_RATE,N-MONITOR-REPLAY-0918-RECONCILED_RATE,N-MONITOR-REPLAY-0918-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0918-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0918-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0918-SHRUNK_RATE,N-MONITOR-REPLAY-0918-Z_VALUE,N-MONITOR-REPLAY-0918-P_VALUE,N-MONITOR-REPLAY-0918-Q_VALUE_BY
A,A-ORTH,2026-04-20,34,5,0.1471,False,0.14705882352941177,4.117647058823892e-05,0.1446717617175424,0.14563795340329905,0.025173560683977112,0.9799165257891269,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0919-CASES,N-MONITOR-REPLAY-0919-CANCELS,N-MONITOR-REPLAY-0919-SUPPLIED_RATE,N-MONITOR-REPLAY-0919-RECONCILED_RATE,N-MONITOR-REPLAY-0919-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0919-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0919-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0919-SHRUNK_RATE,N-MONITOR-REPLAY-0919-Z_VALUE,N-MONITOR-REPLAY-0919-P_VALUE,N-MONITOR-REPLAY-0919-Q_VALUE_BY
A,A-PAED,2026-04-20,24,2,0.0833,False,0.08333333333333333,3.333333333332966e-05,0.07196110528636579,0.07564939546376066,0.12277471654456226,0.9022854960377373,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0920-CASES,N-MONITOR-REPLAY-0920-CANCELS,N-MONITOR-REPLAY-0920-SUPPLIED_RATE,N-MONITOR-REPLAY-0920-RECONCILED_RATE,N-MONITOR-REPLAY-0920-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0920-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0920-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0920-SHRUNK_RATE,N-MONITOR-REPLAY-0920-Z_VALUE,N-MONITOR-REPLAY-0920-P_VALUE,N-MONITOR-REPLAY-0920-Q_VALUE_BY
A,A-PLAS,2026-04-20,35,3,0.0857,False,0.08571428571428572,1.4285714285716677e-05,0.09106845371438749,0.08886379630258087,-0.07064818450154588,0.9436777605040474,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0921-CASES,N-MONITOR-REPLAY-0921-CANCELS,N-MONITOR-REPLAY-0921-SUPPLIED_RATE,N-MONITOR-REPLAY-0921-RECONCILED_RATE,N-MONITOR-REPLAY-0921-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0921-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0921-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0921-SHRUNK_RATE,N-MONITOR-REPLAY-0921-Z_VALUE,N-MONITOR-REPLAY-0921-P_VALUE,N-MONITOR-REPLAY-0921-Q_VALUE_BY
A,A-THOR,2026-04-20,29,3,0.1034,False,0.10344827586206896,4.8275862068958286e-05,0.1068339053641531,0.10559107934440069,-0.035760469841782,0.9714733533882758,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0922-CASES,N-MONITOR-REPLAY-0922-CANCELS,N-MONITOR-REPLAY-0922-SUPPLIED_RATE,N-MONITOR-REPLAY-0922-RECONCILED_RATE,N-MONITOR-REPLAY-0922-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0922-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0922-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0922-SHRUNK_RATE,N-MONITOR-REPLAY-0922-Z_VALUE,N-MONITOR-REPLAY-0922-P_VALUE,N-MONITOR-REPLAY-0922-Q_VALUE_BY
A,A-URO,2026-04-20,24,3,0.125,False,0.125,0.0,0.1258065476735298,0.12554496464427692,-0.006785315211709047,0.994586143295209,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0923-CASES,N-MONITOR-REPLAY-0923-CANCELS,N-MONITOR-REPLAY-0923-SUPPLIED_RATE,N-MONITOR-REPLAY-0923-RECONCILED_RATE,N-MONITOR-REPLAY-0923-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0923-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0923-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0923-SHRUNK_RATE,N-MONITOR-REPLAY-0923-Z_VALUE,N-MONITOR-REPLAY-0923-P_VALUE,N-MONITOR-REPLAY-0923-Q_VALUE_BY
A,A-VASC,2026-04-20,46,3,0.0652,False,0.06521739130434782,1.7391304347830205e-05,0.11211822062366325,0.0896449065748246,-0.6978901473850541,0.4852458964964399,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0924-CASES,N-MONITOR-REPLAY-0924-CANCELS,N-MONITOR-REPLAY-0924-SUPPLIED_RATE,N-MONITOR-REPLAY-0924-RECONCILED_RATE,N-MONITOR-REPLAY-0924-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0924-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0924-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0924-SHRUNK_RATE,N-MONITOR-REPLAY-0924-Z_VALUE,N-MONITOR-REPLAY-0924-P_VALUE,N-MONITOR-REPLAY-0924-Q_VALUE_BY
B,B-CARD,2026-04-20,25,4,0.16,False,0.16,0.0,0.12745162671337187,0.13830108447558126,0.2817547309723405,0.7781315845641437,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0925-CASES,N-MONITOR-REPLAY-0925-CANCELS,N-MONITOR-REPLAY-0925-SUPPLIED_RATE,N-MONITOR-REPLAY-0925-RECONCILED_RATE,N-MONITOR-REPLAY-0925-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0925-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0925-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0925-SHRUNK_RATE,N-MONITOR-REPLAY-0925-Z_VALUE,N-MONITOR-REPLAY-0925-P_VALUE,N-MONITOR-REPLAY-0925-Q_VALUE_BY
B,B-ENT,2026-04-20,33,8,0.2424,False,0.24242424242424243,2.424242424242662e-05,0.15850560674694372,0.1918708474379179,0.8323105134181301,0.40523369782842544,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0926-CASES,N-MONITOR-REPLAY-0926-CANCELS,N-MONITOR-REPLAY-0926-SUPPLIED_RATE,N-MONITOR-REPLAY-0926-RECONCILED_RATE,N-MONITOR-REPLAY-0926-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0926-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0926-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0926-SHRUNK_RATE,N-MONITOR-REPLAY-0926-Z_VALUE,N-MONITOR-REPLAY-0926-P_VALUE,N-MONITOR-REPLAY-0926-Q_VALUE_BY
B,B-GEN,2026-04-20,31,2,0.0645,False,0.06451612903225806,1.612903225806095e-05,0.1212773094791468,0.09955389474021406,-0.5989008174759388,0.5492390262874707,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0927-CASES,N-MONITOR-REPLAY-0927-CANCELS,N-MONITOR-REPLAY-0927-SUPPLIED_RATE,N-MONITOR-REPLAY-0927-RECONCILED_RATE,N-MONITOR-REPLAY-0927-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0927-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0927-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0927-SHRUNK_RATE,N-MONITOR-REPLAY-0927-Z_VALUE,N-MONITOR-REPLAY-0927-P_VALUE,N-MONITOR-REPLAY-0927-Q_VALUE_BY
B,B-GYN,2026-04-20,22,6,0.2727,True,0.2727272727272727,2.727272727270913e-05,0.11426362423965511,0.16268307238864937,1.2914566879416651,0.1965453645826798,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,False,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0928-CASES,N-MONITOR-REPLAY-0928-CANCELS,N-MONITOR-REPLAY-0928-SUPPLIED_RATE,N-MONITOR-REPLAY-0928-RECONCILED_RATE,N-MONITOR-REPLAY-0928-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0928-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0928-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0928-SHRUNK_RATE,N-MONITOR-REPLAY-0928-Z_VALUE,N-MONITOR-REPLAY-0928-P_VALUE,N-MONITOR-REPLAY-0928-Q_VALUE_BY
B,B-NEURO,2026-04-20,30,3,0.1,False,0.1,0.0,0.12246145621797488,0.11403841013623431,-0.2298165813644248,0.81823429948757,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0929-CASES,N-MONITOR-REPLAY-0929-CANCELS,N-MONITOR-REPLAY-0929-SUPPLIED_RATE,N-MONITOR-REPLAY-0929-RECONCILED_RATE,N-MONITOR-REPLAY-0929-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0929-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0929-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0929-SHRUNK_RATE,N-MONITOR-REPLAY-0929-Z_VALUE,N-MONITOR-REPLAY-0929-P_VALUE,N-MONITOR-REPLAY-0929-Q_VALUE_BY
B,B-OPHT,2026-04-20,25,2,0.08,False,0.08,0.0,0.07964513086752448,0.07976342057834965,0.0037837316655387953,0.9969810261254337,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0930-CASES,N-MONITOR-REPLAY-0930-CANCELS,N-MONITOR-REPLAY-0930-SUPPLIED_RATE,N-MONITOR-REPLAY-0930-RECONCILED_RATE,N-MONITOR-REPLAY-0930-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0930-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0930-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0930-SHRUNK_RATE,N-MONITOR-REPLAY-0930-Z_VALUE,N-MONITOR-REPLAY-0930-P_VALUE,N-MONITOR-REPLAY-0930-Q_VALUE_BY
B,B-ORTH,2026-04-20,31,2,0.0645,False,0.06451612903225806,1.612903225806095e-05,0.06633921283940727,0.06564148940704152,-0.025231676124929235,0.9798701710999911,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0931-CASES,N-MONITOR-REPLAY-0931-CANCELS,N-MONITOR-REPLAY-0931-SUPPLIED_RATE,N-MONITOR-REPLAY-0931-RECONCILED_RATE,N-MONITOR-REPLAY-0931-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0931-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0931-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0931-SHRUNK_RATE,N-MONITOR-REPLAY-0931-Z_VALUE,N-MONITOR-REPLAY-0931-P_VALUE,N-MONITOR-REPLAY-0931-Q_VALUE_BY
B,B-PAED,2026-04-20,41,3,0.0732,False,0.07317073170731707,2.9268292682932406e-05,0.11084522474375089,0.09387100260645653,-0.5157786971225405,0.6060089827613049,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0932-CASES,N-MONITOR-REPLAY-0932-CANCELS,N-MONITOR-REPLAY-0932-SUPPLIED_RATE,N-MONITOR-REPLAY-0932-RECONCILED_RATE,N-MONITOR-REPLAY-0932-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0932-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0932-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0932-SHRUNK_RATE,N-MONITOR-REPLAY-0932-Z_VALUE,N-MONITOR-REPLAY-0932-P_VALUE,N-MONITOR-REPLAY-0932-Q_VALUE_BY
B,B-PLAS,2026-04-20,26,5,0.1923,False,0.19230769230769232,7.692307692319655e-06,0.127589277081437,0.149729787553577,0.5785312729983332,0.5629054899998844,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0933-CASES,N-MONITOR-REPLAY-0933-CANCELS,N-MONITOR-REPLAY-0933-SUPPLIED_RATE,N-MONITOR-REPLAY-0933-RECONCILED_RATE,N-MONITOR-REPLAY-0933-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0933-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0933-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0933-SHRUNK_RATE,N-MONITOR-REPLAY-0933-Z_VALUE,N-MONITOR-REPLAY-0933-P_VALUE,N-MONITOR-REPLAY-0933-Q_VALUE_BY
B,B-THOR,2026-04-20,21,6,0.2857,True,0.2857142857142857,1.4285714285688922e-05,0.1376061656761192,0.1814127927296614,1.071512450023263,0.2839390757289053,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,False,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0934-CASES,N-MONITOR-REPLAY-0934-CANCELS,N-MONITOR-REPLAY-0934-SUPPLIED_RATE,N-MONITOR-REPLAY-0934-RECONCILED_RATE,N-MONITOR-REPLAY-0934-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0934-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0934-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0934-SHRUNK_RATE,N-MONITOR-REPLAY-0934-Z_VALUE,N-MONITOR-REPLAY-0934-P_VALUE,N-MONITOR-REPLAY-0934-Q_VALUE_BY
B,B-URO,2026-04-20,33,4,0.1212,False,0.12121212121212122,1.212121212121331e-05,0.12541081038684124,0.12374145204026582,-0.0459218186855823,0.963372563723925,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,lower,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0935-CASES,N-MONITOR-REPLAY-0935-CANCELS,N-MONITOR-REPLAY-0935-SUPPLIED_RATE,N-MONITOR-REPLAY-0935-RECONCILED_RATE,N-MONITOR-REPLAY-0935-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0935-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0935-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0935-SHRUNK_RATE,N-MONITOR-REPLAY-0935-Z_VALUE,N-MONITOR-REPLAY-0935-P_VALUE,N-MONITOR-REPLAY-0935-Q_VALUE_BY
B,B-VASC,2026-04-20,23,2,0.087,False,0.08695652173913043,4.3478260869561636e-05,0.07872373949594871,0.0813176297917457,0.08229344370565066,0.934413367903214,38,True,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,higher,1.0,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0936-CASES,N-MONITOR-REPLAY-0936-CANCELS,N-MONITOR-REPLAY-0936-SUPPLIED_RATE,N-MONITOR-REPLAY-0936-RECONCILED_RATE,N-MONITOR-REPLAY-0936-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0936-BASELINE_PRIOR_WEEKS,N-MONITOR-REPLAY-0936-SEASONAL_EXPECTED_RATE,N-MONITOR-REPLAY-0936-SHRUNK_RATE,N-MONITOR-REPLAY-0936-Z_VALUE,N-MONITOR-REPLAY-0936-P_VALUE,N-MONITOR-REPLAY-0936-Q_VALUE_BY
